timestamp,altitude,velocity,pitch,roll,yaw,anomaly,instability_type
66,10060.95163458944,254.8749713661241,1.865860093919532,1.5755226572409695,91.54302007598773,0,normal
67,10067.116263193117,256.4750010148761,1.9832989513554928,1.5900678620101083,91.48586498282856,0,normal
68,10064.687482527084,254.86876245482608,1.915363203173308,1.2273931634183164,91.32595237597268,0,normal
69,10060.42811944917,255.1984513249805,1.7777199950984612,1.1728381927512106,90.83311766208236,0,normal
70,10066.22874675131,253.748325158644,1.736427948433019,0.8165611523930294,91.66035019176644,0,normal
71,10072.873559934484,254.72358936190764,1.5781357453202105,1.4284824635534357,91.6438189880733,0,normal
72,10065.759337001598,255.56681778616704,1.976312094833876,1.5717888045650574,91.36142160146667,0,normal
73,10074.51018177944,253.413968083217,1.848447511992056,1.706305842614073,90.74507874937252,0,normal
74,10054.330065642363,255.1802493158039,1.9186355691047807,1.2863999987282824,91.13595165039152,0,normal
75,10072.27338852421,255.08826600566508,1.6521401133337257,0.9371658634593112,91.78219435880888,0,normal
76,10069.327379852246,255.03483817546527,1.5627039607897544,0.6291922192845465,92.041438501622,0,normal
77,10068.118487110409,256.0347880516856,1.4590244181415706,1.4210079370142117,91.22900217556656,0,normal
78,10070.786745802718,255.33414711599835,1.7279004371561448,0.5388142195704286,91.2817223544967,0,normal
79,10061.097482668756,256.47786013085016,1.430447293051097,0.9437353840667766,91.33986199082268,0,normal
80,10070.637249650765,254.0042784996135,1.991331366139346,0.9459027224436326,91.57215868625453,0,normal
81,10074.214280294573,255.12987328457092,1.3442088565682142,0.958724586003092,91.15804069871028,0,normal
82,10080.5040531964,255.07249869298585,1.645593468310295,0.9557867250045904,90.01519913066801,0,normal
83,10071.201786019628,253.9108654558276,1.890379090905034,0.951124551977745,92.07224724304348,0,normal
84,10070.42184398262,255.9265110130817,1.6840300656459677,0.1488869956625639,92.386630713523,0,normal
85,10072.619255296107,257.28299735811515,1.5876400633840642,0.8409223490481635,91.19636088047773,0,normal
86,10080.36126687804,254.9274427555397,1.3482203022328934,0.1299296890998685,90.98235844133116,0,normal
87,10078.07664925085,255.43361698245155,1.2561198735072343,0.9800257002993786,91.4601076128559,0,normal
88,10074.425086871062,254.9952900615034,1.6782089848387591,0.5546963757418892,91.44772581593357,0,normal
89,10080.273511918247,254.17739836413307,1.81834291784467,0.0343474871784545,92.05190278363511,0,normal
90,10078.818078709488,253.04847787658892,1.4234649430718171,0.3968084171351325,91.59397354007749,0,normal
91,10083.79359892166,254.1397721613069,1.2787657692251115,0.4290816146332331,91.1826960641943,0,normal
92,10076.049896534249,253.4279565998105,1.011520612073464,0.9158084444040848,90.9319985147937,0,normal
93,10078.523683355388,256.4964584934537,1.3048198118880523,0.5755815234126584,92.03605697417738,0,normal
94,10078.795269274851,254.6477712774348,1.4773070027181416,0.5774504296307548,91.91487182139235,0,normal
95,10074.023975738275,254.3855811093899,1.8201782536796576,0.7855835087799968,92.15711094862466,0,normal
96,10083.399758215422,255.5873811932144,1.6365444340286734,0.3590857381143194,91.15428976124146,0,normal
97,10083.793847694744,253.54132396725512,1.565743812957994,0.5705483088416179,92.56898987644108,0,normal
98,10083.07530433241,253.8591935659363,1.4287497614276077,0.5055033112622533,90.78914748745532,0,normal
99,10082.429662193175,254.65526204565768,1.3974153218478982,-0.129813104644105,92.02685246790178,0,normal
100,10077.070244770535,255.57525612555187,1.8016673821700235,0.6535750853787496,90.72815058601736,0,normal
101,10082.579957847976,255.00565100278192,1.5683733738337249,-0.2590487509912333,91.2984979983868,0,normal
102,10083.497229612303,254.7079683972828,1.1165725204519297,0.3974632224837581,92.4847275091227,0,normal
103,10081.718512572752,254.4916544893159,1.412408749686199,-0.3777672584738878,92.1302801056152,0,normal
104,10085.433994166004,254.7659007530644,1.386629465785598,0.2127575000346459,91.45169824674308,0,normal
105,10088.762576843474,254.51769973837364,1.461279951451211,0.5459635923943289,91.47542792977718,0,normal
106,10096.666477740551,253.2347301329875,1.6964484109450666,-0.1214904537229157,91.7950220201077,0,normal
107,10088.592939491627,254.2577313798164,1.5767509457150723,-0.1794377020375155,92.01147150392973,0,normal
108,10089.483532642107,253.0832286449757,1.598244674821274,0.0357591091773923,92.38970530511124,0,normal
109,10088.290461866118,254.18160228100768,1.8926559770206,-0.2909010831883324,91.54513682659471,0,normal
110,10079.526879929648,253.5618340776097,1.5079376192574665,0.3088650699079741,90.97652218837928,0,normal
111,10089.437299190758,256.5222089839633,2.0382199765393394,-0.223284320476746,91.86988168488448,0,normal
112,10090.311195267355,253.8816852416704,1.5501051627896223,-0.4210634730472872,91.5714854655988,0,normal
113,10102.757429500309,252.45452374383905,1.7219818490070096,-0.5308764147956598,91.15850752638345,0,normal
114,10089.901544787685,253.66022333022767,1.6684165096206278,-0.6921215465365922,91.96610144988816,0,normal
115,10092.78413073772,254.2478848065215,1.770544287950563,-0.6436387650898903,91.71897100347464,0,normal
116,10091.50675202865,255.3345211663038,1.856617309307748,-0.60317980042868,91.98686232077844,0,normal
117,10086.231669585515,253.0028715654069,1.876885039097846,-0.6864868712575262,91.39427909537868,0,normal
118,10098.174715313377,251.93962585482728,1.6624382014607662,-0.7793789591537267,92.0925672899788,0,normal
119,10096.596561888353,254.26721192921565,1.6118896570756156,0.006518458948863,91.19818883612083,0,normal
120,10097.159068331935,251.9967171968561,2.3609266090816794,-0.9728091878891252,91.45021247708615,0,normal
121,10089.014662881364,252.8667505648885,1.7876642379301937,-0.6598402856392382,91.74977488756312,0,normal
122,10100.923907186589,252.96955450616088,2.0487612355983496,-0.5654897564470052,92.749107920118,0,normal
123,10087.239624879208,253.08051969667932,1.6120757834691022,-0.59296078685649,92.27739028813764,0,normal
124,10097.512685413956,253.7610357461029,1.9025327546103163,-0.8376186933386719,92.43016425103298,0,normal
125,10105.850740064609,252.30872643823332,1.957970514929733,-0.9295527496677084,92.60650775538274,0,normal
126,10090.2563525334,252.6379239954537,2.102969964227741,-0.7584115883397939,93.70559675108646,0,normal
127,10092.678596910457,252.8155107992941,1.4888916675623904,-0.8496487703989847,91.9309962449486,0,normal
128,10096.29984285436,252.8963751396544,2.0915027250409133,-1.0421857635111171,92.62623218214335,0,normal
129,10093.566128150029,252.76050171248605,1.8530727618589,-1.4670865490865077,92.42798775561312,0,normal
130,10088.602501386387,253.0135126343299,2.1724291362828927,-1.172026355475935,92.42513262248816,0,normal
131,10096.961310035304,253.3351477217009,1.924564251818757,-1.407812134414316,92.81948971224556,0,normal
132,10091.559991443197,252.7967471905942,1.984674142571573,-1.2952354062788474,91.72777368474428,0,normal
133,10099.48279994528,252.7695418481609,2.124596404667747,-1.1153755207897902,91.6929542438739,0,normal
134,10092.751332998365,250.64465005596287,1.9919590663876603,-1.0469638679470508,92.10685184013155,0,normal
135,10105.322007807754,252.18712710033483,2.1299151475432376,-0.6486520562515706,91.86009682969238,0,normal
136,10093.87019378185,252.52557839636168,2.008381521860642,-1.371148536546005,92.11497963136972,0,normal
137,10096.380498558834,252.6833650890627,1.9018397108842604,-1.003588821234893,92.74119051532374,0,normal
138,10102.252939124084,251.16964442289148,2.492811292679972,-1.1691260979939406,91.7246336993916,0,normal
139,10092.215759898958,251.10978245161704,2.0500333255167265,-0.895917660055565,91.8150621483257,0,normal
140,10099.682272671867,251.1008400754959,2.292757121837798,-1.1344950427416944,92.0580549617402,0,normal
141,10105.245723872798,252.11680372097663,2.497500688763639,-1.6313782451307983,91.86004098901512,0,normal
142,10090.827760112365,252.5190878114584,2.2414956995597293,-1.866021923315136,91.02030061169668,0,normal
143,10099.93362532638,250.9819695217913,2.216102366231598,-1.274789795969369,91.6901452993249,0,normal
144,10100.445248790413,252.2010590619326,2.442081549658061,-1.544532537454899,92.32660331750212,0,normal
145,10103.180413462644,251.3197264552345,2.635127204051184,-1.696672990122853,92.7041993575415,0,normal
146,10093.202082786773,250.9746322839632,2.1913552572969888,-1.798171579642018,91.41042744305442,0,normal
147,10092.890151912336,250.78976569379088,2.407803790392953,-1.383649008214178,91.41020749993974,0,normal
148,10102.197792281848,251.6495927040733,2.1028551289123483,-0.9923840860659652,92.00687859043394,0,normal
149,10101.15869857048,251.1300293916244,2.381111387178047,-1.578752708699245,90.95567797164738,0,normal
150,10101.001962912134,252.981425467947,2.4758409252949845,-1.289214083175049,91.77250487171456,0,normal
151,10101.54748829724,249.7542416321558,2.3061512047887445,-1.505799686386244,91.1282839152194,0,normal
152,10096.470890789666,251.025191633613,2.392561469250697,-1.8694315046397136,92.6819509378724,0,normal
153,10101.078063012952,249.87830974898984,2.20798853768161,-1.2683363163268195,91.61367031336776,0,normal
154,10101.41794542704,249.4384816001609,2.509499839214799,-1.8220103728015795,92.82546875438048,0,normal
155,10096.406619328804,250.19703617513147,2.708438239332218,-1.4905936689602497,92.55632820510787,0,normal
156,10109.32304457872,250.2453073580375,2.27984289873321,-1.6016694087425176,91.67672479161124,0,normal
157,10102.369132897742,252.9261368196425,2.375461683342482,-1.2320724892118695,91.46401954744064,0,normal
158,10094.03924716386,249.7238226496516,2.599979920210722,-1.8168735577624844,91.9031424184137,0,normal
159,10103.264329556598,248.6778317479892,2.740115032493357,-1.3802504438947434,91.94730791813949,0,normal
160,10095.083951953013,249.98114000035648,2.1960411608699046,-1.7461861354583712,92.1722206780592,0,normal
161,10103.858586460852,247.5337247950993,2.45666797032701,-1.6429692526075388,91.6101916240777,0,normal
162,10105.671952242088,249.4168002486702,2.541571069886448,-2.5742479594535856,92.37077692370217,0,normal
163,10095.721385846004,249.42537100283604,2.4578415051999847,-0.8487733030326898,92.12915997625522,0,normal
164,10104.577518778138,250.1047710465891,1.975006864964469,-1.3026221150638384,91.82501518428042,0,normal
165,10101.750407480076,250.1848937787116,2.5615201069814244,-1.6880588498841804,91.63770972919882,0,normal
166,10103.712699791626,248.609118256888,2.754953187096276,-1.7840047490521942,91.89960548828373,0,normal
167,10108.992299894287,248.8638451206968,2.463074598999333,-1.5827542572704794,91.58171607370656,0,normal
168,10098.177379639794,248.1505037674524,2.221078243385288,-1.205156802943078,92.01730575183797,0,normal
169,10095.521684287623,247.69116084170784,2.311163183948135,-1.9727290703115965,92.0285266447982,0,normal
170,10094.71890889712,249.0321892692465,2.753226169842864,-1.4311973492799002,92.11418326264312,0,normal
171,10094.953628990788,247.35229109978772,2.565693086605856,-0.8398981365230584,92.86377481314824,0,normal
172,10098.5034680534,248.1153815373503,2.4952038726139225,-1.6924093847398731,91.91155717215962,0,normal
173,10100.441143844157,247.4395542445859,2.4210612310082094,-1.3080278463450354,92.47700661296368,0,normal
174,10099.955371880204,248.8897572451866,2.1992571926028965,-0.6498694483162062,92.08623205615896,0,normal
175,10102.534510932575,250.0475139608184,2.2722477407459425,-1.098756251232656,91.84884974279863,0,normal
176,10098.28044117315,246.85120722447428,2.276874049310178,-1.2270044666389892,91.90472899929962,0,normal
177,10105.290117664592,246.20722692739372,2.381739085045933,-1.0880323308753537,91.93103574099206,0,normal
178,10096.496376514617,247.84358460392784,2.552294207082323,-1.3344085851728398,92.0962770674802,0,normal
179,10111.2079380312,247.89320794853984,2.452238116376203,-0.7972926642671672,91.47248146135556,0,normal
180,10100.513099826643,248.00605709028304,1.92218237146167,-1.2789457382040452,91.21502507003392,0,normal
181,10092.866907800151,247.25184991062068,2.227831949211416,-1.7178227416124128,92.27020260838177,0,normal
182,10091.55645039774,247.40922447049783,2.3069018502082552,-1.2173637326756226,92.38728017405154,0,normal
183,10099.071801259546,247.8900235459564,2.259438683085744,-1.3589078016829532,92.306006700068,0,normal
184,10095.280985688616,248.47658435586624,1.985598204372639,-1.1211983610549194,92.00545200158312,0,normal
185,10099.69752276799,245.39577052513928,2.669766585843889,-1.081585003638582,92.30616271967725,0,normal
186,10098.213316430758,246.8976053256221,1.806810299287307,-0.6107490484428031,92.2736570791664,0,normal
187,10095.19300712201,247.3971723734392,1.8207164558615567,-0.7266314999187133,92.30495771318336,0,normal
188,10091.023650836816,246.1833329067456,2.0591067289789944,-0.8206413469184467,91.47538197787212,0,normal
189,10087.374325363033,248.75158351272847,2.4107509284209403,-0.8640966936926043,91.35049533115192,0,normal
190,10092.397434008406,246.30530066505767,1.7951854696282612,-1.1436857165538548,91.69831555199868,0,normal
191,10098.58398710062,246.82093819759623,1.8843868083122253,-1.4424527590725231,91.87734780780868,0,normal
192,10095.035016089185,247.3410283865728,2.128295343991648,-0.7155148212575186,91.7583303838045,0,normal
193,10087.389011338071,246.1177828606736,1.8847661694405613,-0.4717586345508049,90.93400893896369,0,normal
194,10094.127406031475,244.7878722904778,1.797198915888469,-0.7027002435815229,92.72607633411198,0,normal
195,10094.822558399032,246.1325146771636,1.9533669835662075,-0.7901023235957996,91.72089643556488,0,normal
196,10088.10186489781,247.518709112273,1.8712640334199544,-0.4491746864229171,91.9367752498648,0,normal
197,10092.905706148867,246.081877027595,1.999826228168811,-0.5718746723237561,92.46501610776431,0,normal
198,10092.03483912041,245.5032738943445,2.029525830925412,0.0009907199044307,90.66238977580302,0,normal
199,10085.62648464497,247.20777651478136,1.810698047911473,-0.0923173354030818,91.5709797867266,0,normal
200,10092.718679484313,245.8852126274373,1.786335989630977,-0.1312708301913899,91.62503621686146,0,normal
201,10093.31297896436,245.64122348252965,1.7501835343857084,-0.1484132396776425,91.64202610392508,0,normal
202,10095.49457536814,246.23777655353004,1.7852907868834158,-0.7190557901529764,91.71484308768828,0,normal
203,10094.90958437533,246.79757146083185,1.679383316298794,-0.0890807644791526,92.51637888152554,0,normal
204,10082.304518255552,248.34862478881635,1.6499409597387702,-0.1307952355287587,92.12058673977036,0,normal
205,10084.047111663762,246.73585055233536,1.871976208963051,-0.0172604447614274,92.25374237158115,0,normal
206,10090.845911417642,247.0117940983315,1.9193803311892168,-0.006720602058731,91.7889748375374,0,normal
207,10090.365336054469,245.2909867832612,1.299112223872815,0.026148786102525,91.0562416029254,0,normal
208,10089.888536382285,244.71776488935265,1.588090995805287,0.7455021130517854,90.70641744144204,0,normal
209,10106.085115797834,245.7543468480654,1.434846398950311,-0.0426330886858589,90.9717253052754,0,normal
210,10089.175389218351,245.74929105319168,1.4979578267169509,0.3061220649753236,91.90630158538076,0,normal
211,10091.489611164385,244.51545712949377,1.6293215869676525,-0.0711005509891661,91.73212051561843,0,normal
212,10090.064056972751,245.37228642718603,1.6724999635020898,0.3523012366050786,91.60079913932776,0,normal
213,10088.024740269886,245.90229055329328,1.5071341736352772,0.4417135077415706,91.51106722689708,0,normal
214,10082.65669694046,245.82055709193605,1.139014424920345,0.3139102280530008,92.69052165099468,0,normal
215,10087.484725182316,245.923458169637,1.3219919499244248,0.7498372415103858,91.26234578610875,0,normal
216,10079.274220005182,245.6709739365215,1.6888318190067877,0.0280369617426898,92.1266766496154,0,normal
217,10081.39440627686,244.83568737196376,0.957203334343588,0.1911461360068339,91.65252645422171,0,normal
218,10079.583577022991,244.7933450889256,1.7397673036832113,0.4447155317620815,91.60973813934976,0,normal
219,10081.843459939511,244.0747210410658,1.6047651621819998,0.6885897738095048,92.21700055915996,0,normal
220,10092.422933215326,247.0267646697375,1.7632401130306523,0.5211409016585468,92.3482579989849,0,normal
221,10070.920780661716,245.2256603273729,1.4610265193857852,0.8955835344309389,91.48536740405108,0,normal
222,10083.08784817548,244.95949229133856,1.0904426210934244,0.3534338045686812,91.99273230409324,0,normal
223,10070.984442878253,244.229614847714,1.5920225150941003,0.2513554519584287,91.76290612575905,0,normal
224,10076.071933179492,248.07006298620192,1.7653417602320096,0.7270215966754466,91.5723504195738,0,normal
225,10083.25207267363,244.03902137945164,1.7010403623470534,0.6519120278368175,91.65827386510436,0,normal
226,10077.49666629749,244.6634008089364,1.3904520783513483,0.877800727800814,91.19950091661784,0,normal
227,10071.14677136328,245.48994792876675,1.5484292395866384,0.7459530262624068,91.37766020839295,0,normal
228,10072.31155227179,245.65815670604863,1.4337684834116775,0.6907211727273591,91.2274437764855,0,normal
229,10078.631046384093,246.00168519995435,1.3868900782719016,0.808085833897869,91.9553495110028,0,normal
230,10070.918688059088,246.839153489602,1.7533516268917562,0.8763143150202547,91.44380986658292,0,normal
231,10074.982820753856,245.5274817901495,1.3353920792037843,0.8124769626784594,90.82915354381144,0,normal
232,10073.451003602544,243.95706389154287,1.4098224163993236,0.8785299315854553,91.10274427647896,0,normal
233,10069.280437008652,244.74991481884072,1.3824960583632844,0.8530442780572928,89.85113645232755,0,normal
234,10082.56619975354,245.31045475837743,1.320958703380675,1.264897904485114,91.18968328519718,0,normal
235,10074.316930390674,247.0686097536853,1.6649503704549358,1.0989737187463853,91.44176923813026,0,normal
236,10060.31536364373,243.6023393399256,1.885538067307834,1.7497255874896664,91.34075360710686,0,normal
237,10070.660045399842,246.2044823051543,1.6346987776529398,1.151878282210778,92.38463265228556,0,normal
238,10065.698566031851,245.18558032209435,1.38978188376865,0.968383520986982,91.6676029875714,0,normal
239,10072.542488867046,245.849254307425,1.878950177239884,1.96379701963542,91.63083237040586,0,normal
240,10063.583714362952,244.91718223918485,2.0688538918067767,1.3145897090880296,90.52929184381716,0,normal
241,10066.231877134314,244.1864897721273,1.6238879243053823,1.5143752491790674,91.15379015977442,0,normal
242,10068.583056522824,245.7915289928468,1.6794654143891563,1.4207092035455005,91.07783099889656,0,normal
243,10069.632851128075,245.7088047231338,1.9009102145921088,1.4546034262751506,90.91304090374052,0,normal
244,10058.542017798158,246.0421263289313,2.1452601084385967,1.4518772972540943,90.89092966391208,0,normal
245,10062.103964034246,245.0744323014997,1.740473493364391,0.9828747009565038,90.3714679272982,0,normal
246,10060.628336443784,244.50754732697445,1.6018941481174584,1.444895711793963,90.62213465765112,0,normal
247,10058.956709369062,243.57017175571207,2.0189405785742176,0.9571144502942056,91.68151381202108,0,normal
248,10070.264696981978,245.9718697708704,2.077011526904305,1.3209808103228735,91.15729116961484,0,normal
249,10062.670260892635,245.60186267393635,1.9431722194158167,1.1730853760741544,90.95970583761944,0,normal
250,10053.54279463872,244.2395959938204,1.8552123993929093,1.5142410209167256,91.19423862088156,0,normal
251,10063.632401546663,244.6961281732016,2.1906908046202385,1.5222009864835486,91.7645571755784,0,normal
252,10068.843845937472,244.7991723100855,2.1224187245201622,1.579990355810181,91.16676655948604,0,normal
253,10062.579541138211,243.81606953002444,1.888078865364856,1.534227051677414,91.41853136217466,0,normal
254,10048.9987732151,244.5163747211084,2.076434966971106,1.2770788320566009,90.70861003970327,0,normal
255,10053.34720137481,244.23709623155497,1.820958060910638,1.3906006272237958,90.80605245940949,0,normal
256,10061.270099388645,244.9971686147657,2.2529330038383537,1.7534738494836868,91.27569931538608,0,normal
257,10050.558874709604,244.7115072463619,2.0874742169120166,1.804835811591177,92.02827129492252,0,normal
258,10055.472587896293,243.8655767993015,2.076595053091899,1.1462317553821588,91.77995724486868,0,normal
259,10056.277604435874,247.5593518334283,2.1805693535423925,1.035435132357107,91.33950271810262,0,normal
260,10046.915484824256,246.83526745242847,2.21814505827937,1.279748203100494,91.1067196237233,0,normal
261,10050.393058444495,244.8514392688349,2.4114836991802227,1.813130956205814,91.71434838230968,0,normal
262,10033.61982754084,245.95235981422823,2.372548838451232,1.8644380435896937,91.39386244634623,0,normal
263,10043.834722475987,246.14861120164852,2.244246227369123,1.221613549047124,89.83230220246787,0,normal
264,10046.819420741898,246.9751471454914,2.448770387297411,1.5889251747005129,90.43467980604969,0,normal
265,10040.964138219164,245.02005776222043,2.395952944597442,2.0434200658284563,91.11313124525871,0,normal
266,10054.481183012693,246.98703555042616,2.2494649538410934,1.6126987255466472,90.0328987470852,0,normal
267,10038.279860093227,245.40493141356,2.327983848840036,1.908231690122548,90.45981683728218,0,normal
268,10042.337242020703,244.67650107627287,2.3405433672076,1.7737405951387228,90.54084181725476,0,normal
269,10044.293611102445,246.7976218038706,2.487575401027671,1.1920783209451822,90.74471521119736,0,normal
270,10049.944354468716,247.4269359863425,2.328487690331482,1.397840289218506,90.71104465635456,0,normal
271,10034.65248331167,248.78832433087288,2.338174935642693,1.4536485901630147,90.6920756677679,0,normal
272,10046.737235727976,245.0664476705707,2.8233323693150405,1.4615509908822633,91.2310820979642,0,normal
273,10040.05811306434,247.0323436801025,2.6297784097317383,1.691011204973901,90.66752702245957,0,normal
274,10034.180934634604,245.992340392104,2.300857238269204,1.5232450864090996,90.58945449176127,0,normal
275,10040.476616576549,247.2556570826721,2.5771794201927536,0.5030460322255758,90.0887359320329,0,normal
276,10038.235202420372,245.0733765907831,2.495517847853088,0.972075468790778,91.25697117984302,0,normal
277,10033.308900334623,245.35404654364416,2.557835309238607,0.6905052689870638,90.3904509374346,0,normal
278,10035.725444955066,245.9152449018684,2.513472015610509,1.3789091517494692,90.16401352660164,0,normal
279,10032.512778741531,246.8457106843872,2.729196200034552,1.3768323303671282,90.79533222195128,0,normal
280,10034.066401741846,246.20258554410003,2.5644277467777243,1.3668658497156363,90.28650566912027,0,normal
281,10035.865586824362,247.580903817663,2.4856839438690583,0.9702785864232826,90.38812229913798,0,normal
282,10039.537880502432,248.0281579742877,2.7080928097705623,1.4351268964284016,90.76138601559364,0,normal
283,10024.468421144218,247.6814542342304,2.546615836932776,1.4215795598794494,90.44990866087728,0,normal
284,10040.369302003965,248.782444880016,2.523309042223992,0.8028872575438466,91.74988739026398,0,normal
285,10018.98736223664,247.6623989164672,2.5596250710636044,0.711290274866571,90.5375417530255,0,normal
