timestamp,anomaly,instability_type,altitude,velocity,pitch,roll,yaw,altitude_rolling_mean,altitude_rolling_std,altitude_rolling_min,altitude_rolling_max,altitude_rolling_range,velocity_rolling_mean,velocity_rolling_std,velocity_rolling_min,velocity_rolling_max,velocity_rolling_range,pitch_rolling_mean,pitch_rolling_std,pitch_rolling_min,pitch_rolling_max,pitch_rolling_range,roll_rolling_mean,roll_rolling_std,roll_rolling_min,roll_rolling_max,roll_rolling_range,yaw_rolling_mean,yaw_rolling_std,yaw_rolling_min,yaw_rolling_max,yaw_rolling_range,altitude_rate,altitude_acceleration,altitude_gradient_magnitude,sudden_altitude_drop,rapid_climb_event,altitude_trend,altitude_deviation,altitude_volatility,velocity_rate,velocity_acceleration,velocity_gradient_magnitude,velocity_spike,velocity_drop,velocity_trend,velocity_deviation,velocity_volatility,velocity_stability_score,pitch_oscillation_strength,pitch_oscillation_detected,roll_oscillation_strength,roll_oscillation_detected,combined_oscillation_magnitude,pitch_zero_crossings,pitch_oscillation_frequency,oscillation_stability_score,oscillation_alert,reconstruction_error,isolation_forest_score,combined_anomaly_score,predicted_anomaly,prediction_label
10,0,normal,0.1372635098532252,0.5699939925901504,0.2623188671469623,-0.0090564515212615,0.4047986679998352,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,-0.2246335876224846,-0.3885173544718059,-0.1380676058070097,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,0.4311275967915147,0.1564329075174575,0.0524896161565844,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.016936405,-0.17260310382953314,0.03372911875821762,0,normal
11,0,normal,0.1458979119416294,0.4039217173041486,0.2672055652045664,0.1263574018623126,0.3000620005056077,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,0.0552298165379236,0.1930703839711712,-0.3200732111996152,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,-0.1798004750563064,-0.3551299415355677,-0.2193798595390181,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.013357584,-0.17866785684153846,0.025849864840287253,0,normal
12,0,normal,0.1857073559419169,0.2680712160661624,-0.0006266101126801,0.0937011743960807,-0.0305608835217939,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,0.253186412005284,0.1365446119473945,-0.1083971968758287,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,-0.1470678234642095,0.0190980981371855,-0.2548074896886843,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.0093593225,-0.18349560757075173,0.01955083137859741,0,normal
13,0,normal,0.0997609340306979,0.2356832896688852,0.1229059826502564,0.1178948154505798,-0.1703222531677793,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,-0.5453434872088234,-0.5511536309938899,0.2048691533261878,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,-0.0350093979825802,0.0652185584622355,-0.3760920254662746,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.02701044,-0.1761525830870329,0.029402233340441036,0,normal
14,0,normal,0.1167385630550387,0.3246050499376803,0.3029722233131798,0.105226713348308,0.3645293112223074,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,0.1082079906849813,0.4509611161448335,-0.2634233747891397,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,0.0963789084112902,0.0764570621917101,-0.3098199477860989,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.011164397,-0.18210288999138807,0.021383225475834725,0,normal
15,0,normal,0.1764955716734998,0.2179534179887634,0.2136358286396182,0.1227439344477784,0.1800669612034528,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,0.3798502988042189,0.1873968165593301,0.0270451542772482,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,-0.1154430613372806,-0.1230873626256278,-0.2890360144707865,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.009037213,-0.18278339218160317,0.02045877269840649,0,normal
16,0,normal,0.1653858891132679,-0.1063547332854591,0.0803974329656115,0.0225502578941176,-0.2282247134663854,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,-0.0701420045717561,-0.3106198219195573,-0.3032662569029388,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,-0.3511828627964726,-0.1369933272873415,-0.0338870396267065,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.022212924,-0.18317616104966578,0.020262018141213107,0,normal
17,0,normal,0.2323386408210192,0.8120621852154094,0.2903730911175107,0.0640547284573136,-0.2741425613068431,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,0.4255421316440875,0.3420132336906426,0.075903668134074,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,0.994789966895286,0.7826234766056257,0.6625600200508428,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.029559856,-0.144039377711926,0.07073980302624978,0,normal
18,0,normal,0.1873043968609049,0.4238424940962884,0.1484246689672652,0.0198756057641992,-0.0755064123831493,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,-0.2855576148033595,-0.4908160722225191,-0.0729212275327481,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,-0.4204042845149257,-0.8227349153860848,0.0410335918465933,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.0303074,-0.17101348046593046,0.036085075451221416,0,normal
19,0,normal,0.1737899458925715,0.4966080210438341,0.4840791109655353,0.0804428070659857,0.861585010268207,0.1514928668042746,-0.194663490304137,0.2054737977178359,0.0857536208652192,-0.2257453691868033,0.2648755362795838,-0.0852701361418202,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.4551966500091347,-0.2001445628986208,0.3441283936448139,-0.0546765375547899,-0.1984690666724864,0.0136366507392825,-0.180949342381651,0.2023263198364554,-0.153463447492485,-0.2249042301752964,0.0970927281398264,1.2346225448295352,0.0373636822503829,0.2608924678536641,0.894888620696562,-0.0854119043942084,0.1380553705046866,-0.2869380738186164,-0.0141435500494607,-0.0200040012004001,0.1514928668042746,0.0725094299734171,-0.194663490304137,0.0788803871297506,0.2903541209321469,-0.3287591754372472,-0.0815098117166278,-0.0875111555046956,0.2648755362795838,0.448398932187715,-0.0852701361418994,-0.4371070944301852,-0.2001445628986208,-0.1982043691226451,-0.1809493423816379,-0.1853107957511596,-0.1967813202766333,-0.3146679101684664,-0.3146679101684667,0.1298311957582694,-0.222571793340028,0.022576926,-0.17616026634473136,0.02928868227644528,0,normal
20,0,normal,0.3088127586403936,0.417885286886939,0.4607617491284041,0.1485391102909475,1.0050421841548605,0.1628407219956591,-0.153246499441609,0.2054737977178359,0.1738014575625068,-0.1149331190545178,0.2976781463597062,-0.0934032323815649,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.5525148106473773,-0.1933323133464501,0.3770720987882897,-0.0546765375547899,-0.2146890650121139,0.0299127600723761,-0.1786361087012033,0.2023263198364554,-0.135691179984616,-0.2126502435581024,0.1438109506932521,2.14708235342565,0.0373636822503829,0.4112057013967402,1.4955653845583845,0.8577762750603132,0.6508460637258682,0.5380938796650068,-0.0141435500494607,-0.0200040012004001,0.1628407219956591,0.3853460592474199,-0.153246499441609,-0.0851937821478756,-0.0953265173258987,-0.3217758086301748,-0.0815098117166278,-0.0875111555046956,0.2976781463597062,0.2897294384720546,-0.0934032323816442,-0.3855404666000624,-0.1933323133464501,-0.1982043691226451,-0.1786361087011903,-0.1853107957511596,-0.1928028435034874,-0.3146679101684664,-0.3146679101684667,0.0804781023991764,-0.222571793340028,0.032549333,-0.14485591167495154,0.06976014656099877,0,normal
21,0,normal,0.2431226549891746,0.2911075165726449,0.3470138845940481,0.1200215207289354,0.3504628136112966,0.1717533050430239,-0.1549149181888575,0.2252224723750377,0.1738014575625068,-0.1470031209207816,0.3211795446681678,-0.1087695200240052,0.2153206135627625,0.1190651040248744,-0.0514547953743571,0.618934909839246,-0.1953620694476471,0.3770720987882897,-0.0546765375547899,-0.2146890650121139,0.0431226484765801,-0.1800010943926259,0.2023263198364554,-0.135691179984616,-0.2126502435581024,0.1563791162269165,2.192749041793169,0.0373636822503829,0.4112057013967402,1.4955653845583845,-0.4167190635180094,-0.8796283249295836,0.0673303899054219,-0.0141435500494607,-0.0200040012004001,0.1717533050430239,0.1983665623167571,-0.1549149181888575,-0.1372413142777456,-0.0301935873765866,-0.2654430452024451,-0.0815098117166278,-0.0875111555046956,0.3211795446681678,0.0684345288408219,-0.1087695200240847,-0.2853825590969244,-0.1953620694476471,-0.1982043691226451,-0.1800010943926128,-0.1853107957511596,-0.1944660788358444,-0.3146679101684664,-0.3146679101684667,0.1009881720506988,-0.222571793340028,0.03137863,-0.17288218603071615,0.03370811246249609,0,normal
