timestamp,anomaly,instability_type,altitude,velocity,pitch,roll,yaw,altitude_rolling_mean,altitude_rolling_std,altitude_rolling_min,altitude_rolling_max,altitude_rolling_range,velocity_rolling_mean,velocity_rolling_std,velocity_rolling_min,velocity_rolling_max,velocity_rolling_range,pitch_rolling_mean,pitch_rolling_std,pitch_rolling_min,pitch_rolling_max,pitch_rolling_range,roll_rolling_mean,roll_rolling_std,roll_rolling_min,roll_rolling_max,roll_rolling_range,yaw_rolling_mean,yaw_rolling_std,yaw_rolling_min,yaw_rolling_max,yaw_rolling_range,altitude_rate,altitude_acceleration,altitude_gradient_magnitude,sudden_altitude_drop,rapid_climb_event,altitude_trend,altitude_deviation,altitude_volatility,velocity_rate,velocity_acceleration,velocity_gradient_magnitude,velocity_spike,velocity_drop,velocity_trend,velocity_deviation,velocity_volatility,velocity_stability_score,pitch_oscillation_strength,pitch_oscillation_detected,roll_oscillation_strength,roll_oscillation_detected,combined_oscillation_magnitude,pitch_zero_crossings,pitch_oscillation_frequency,oscillation_stability_score,oscillation_alert
10,0,normal,0.13726350985322522,0.5699939925901504,0.2623188671469623,-0.009056451521261586,0.4047986679998352,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,-0.22463358762248464,-0.38851735447180596,-0.1380676058070097,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,0.43112759679151474,0.15643290751745756,0.052489616156584436,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
11,0,normal,0.14589791194162946,0.4039217173041486,0.2672055652045664,0.12635740186231265,0.3000620005056077,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,0.05522981653792362,0.19307038397117124,-0.32007321119961524,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,-0.17980047505630647,-0.3551299415355677,-0.21937985953901817,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
12,0,normal,0.18570735594191695,0.2680712160661624,-0.0006266101126801553,0.09370117439608072,-0.03056088352179392,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,0.253186412005284,0.13654461194739456,-0.10839719687582872,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,-0.14706782346420952,0.01909809813718551,-0.25480748968868433,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
13,0,normal,0.09976093403069793,0.23568328966888524,0.12290598265025647,0.11789481545057981,-0.17032225316777938,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,-0.5453434872088234,-0.5511536309938899,0.20486915332618783,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,-0.03500939798258027,0.06521855846223551,-0.3760920254662746,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
14,0,normal,0.1167385630550387,0.32460504993768036,0.3029722233131798,0.10522671334830809,0.3645293112223074,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,0.1082079906849813,0.4509611161448335,-0.26342337478913974,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,0.09637890841129028,0.07645706219171013,-0.3098199477860989,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
15,0,normal,0.17649557167349988,0.21795341798876344,0.21363582863961825,0.12274393444777844,0.18006696120345286,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,0.37985029880421894,0.18739681655933013,0.02704515427724827,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,-0.1154430613372806,-0.12308736262562787,-0.2890360144707865,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
16,0,normal,0.1653858891132679,-0.10635473328545911,0.08039743296561157,0.02255025789411763,-0.22822471346638543,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,-0.07014200457175615,-0.31061982191955734,-0.30326625690293885,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,-0.35118286279647265,-0.13699332728734157,-0.03388703962670657,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
17,0,normal,0.23233864082101924,0.8120621852154094,0.29037309111751075,0.06405472845731364,-0.2741425613068431,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,0.42554213164408755,0.3420132336906426,0.07590366813407405,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,0.9947899668952859,0.7826234766056257,0.6625600200508428,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
18,0,normal,0.18730439686090491,0.4238424940962884,0.14842466896726522,0.019875605764199295,-0.0755064123831493,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,-0.2855576148033595,-0.4908160722225191,-0.0729212275327481,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,-0.4204042845149257,-0.8227349153860848,0.041033591846593394,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
19,0,normal,0.17378994589257157,0.4966080210438341,0.4840791109655353,0.08044280706598579,0.861585010268207,0.1514928668042746,-0.19466349030413702,0.2054737977178359,0.08575362086521929,-0.2257453691868033,0.2648755362795838,-0.08527013614182023,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.45519665000913473,-0.2001445628986208,0.34412839364481396,-0.05467653755478991,-0.1984690666724864,0.013636650739282581,-0.180949342381651,0.20232631983645544,-0.153463447492485,-0.22490423017529643,0.09709272813982649,1.2346225448295352,0.03736368225038297,0.26089246785366416,0.894888620696562,-0.08541190439420848,0.13805537050468664,-0.28693807381861647,-0.01414355004946072,-0.020004001200400138,0.1514928668042746,0.07250942997341711,-0.19466349030413702,0.07888038712975065,0.29035412093214696,-0.32875917543724725,-0.08150981171662787,-0.08751115550469568,0.2648755362795838,0.44839893218771504,-0.08527013614189949,-0.43710709443018525,-0.2001445628986208,-0.19820436912264514,-0.1809493423816379,-0.18531079575115966,-0.19678132027663336,-0.3146679101684664,-0.3146679101684667,0.12983119575826949,-0.22257179334002805
20,0,normal,0.3088127586403936,0.417885286886939,0.4607617491284041,0.14853911029094755,1.0050421841548605,0.16284072199565913,-0.15324649944160904,0.2054737977178359,0.1738014575625068,-0.11493311905451785,0.29767814635970624,-0.0934032323815649,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.5525148106473773,-0.19333231334645018,0.37707209878828973,-0.05467653755478991,-0.21468906501211396,0.02991276007237611,-0.17863610870120336,0.20232631983645544,-0.13569117998461602,-0.2126502435581024,0.14381095069325217,2.14708235342565,0.03736368225038297,0.41120570139674023,1.4955653845583845,0.8577762750603132,0.6508460637258682,0.5380938796650068,-0.01414355004946072,-0.020004001200400138,0.16284072199565913,0.38534605924741994,-0.15324649944160904,-0.08519378214787567,-0.0953265173258987,-0.3217758086301748,-0.08150981171662787,-0.08751115550469568,0.2976781463597062,0.2897294384720546,-0.09340323238164425,-0.38554046660006247,-0.19333231334645018,-0.19820436912264514,-0.17863610870119032,-0.18531079575115966,-0.19280284350348745,-0.3146679101684664,-0.3146679101684667,0.08047810239917644,-0.22257179334002805
21,0,normal,0.24312265498917468,0.29110751657264494,0.3470138845940481,0.12002152072893542,0.3504628136112966,0.17175330504302394,-0.15491491818885753,0.22522247237503773,0.1738014575625068,-0.14700312092078163,0.3211795446681678,-0.10876952002400524,0.2153206135627625,0.11906510402487444,-0.051454795374357175,0.618934909839246,-0.1953620694476471,0.37707209878828973,-0.05467653755478991,-0.21468906501211396,0.04312264847658018,-0.1800010943926259,0.20232631983645544,-0.13569117998461602,-0.2126502435581024,0.15637911622691655,2.1927490417931694,0.03736368225038297,0.41120570139674023,1.4955653845583845,-0.4167190635180094,-0.8796283249295836,0.06733038990542196,-0.01414355004946072,-0.020004001200400138,0.17175330504302394,0.19836656231675714,-0.15491491818885753,-0.13724131427774564,-0.03019358737658666,-0.26544304520244516,-0.08150981171662787,-0.08751115550469568,0.3211795446681678,0.06843452884082198,-0.10876952002408478,-0.28538255909692445,-0.1953620694476471,-0.19820436912264514,-0.18000109439261286,-0.18531079575115966,-0.19446607883584444,-0.3146679101684664,-0.3146679101684667,0.10098817205069881,-0.22257179334002805
22,0,normal,0.2645872124710032,0.4297053972183741,0.4530353220858636,0.20662461664204917,0.34482247100633306,0.17952421804072397,-0.1440568363192169,0.22522247237503773,0.1738014575625068,-0.14700312092078163,0.3713769773495504,-0.17096044216234543,0.34638121478739275,0.11906510402487444,-0.12800342915819335,0.7074773474450995,-0.1944444043744878,0.3965242167651621,-0.05467653755478991,-0.22426641279108997,0.061013598093386384,-0.17155165405136502,0.20232631983645544,-0.08915233197283852,-0.1805616864584838,0.18937377731000352,2.012604820391196,0.03736368225038297,0.41120570139674023,1.4955653845583845,0.13669927817259533,0.38185693641467783,-0.23295749329581159,-0.01414355004946072,-0.020004001200400138,0.17952421804072397,0.23371930696233326,-0.1440568363192169,0.15018220725674705,0.16717683202623213,-0.2515868600398859,-0.08150981171662787,-0.08751115550469568,0.37137697734955033,0.2217735986959303,-0.17096044216242579,0.16047584193217349,-0.1944444043744878,-0.19820436912264514,-0.17155165405135192,-0.18531079575115966,-0.188175839266754,-0.3146679101684664,-0.3146679101684667,0.02432558366257788,-0.22257179334002805
23,0,normal,0.20760660335264758,0.14314422897837226,0.29169545372782085,0.050630148685737134,0.19647234634653823,0.181847512647275,-0.14232624612786765,0.22522247237503773,0.1738014575625068,-0.14700312092078163,0.38060413720079944,-0.1832736396497471,0.34638121478739275,0.11906510402487444,-0.12800342915819335,0.7493707564332339,-0.1979890972412642,0.3965242167651621,-0.05467653755478991,-0.22426641279108997,0.06388927476204313,-0.17229002958204467,0.20232631983645544,-0.08915233197283852,-0.1805616864584838,0.18719607709815367,2.0091467332447674,0.03736368225038297,0.41120570139674023,1.4955653845583845,-0.36141514794219715,-0.34383000532968777,0.008193626121679672,-0.01414355004946072,-0.020004001200400138,0.181847512647275,0.08456141505998546,-0.14232624612786765,-0.31029979476913183,-0.2676597328749471,-0.07813613473533416,-0.08150981171662787,-0.08751115550469568,0.3806041372007994,-0.22719006376557174,-0.1832736396498276,0.2573596796186915,-0.1979890972412642,-0.19820436912264514,-0.1722900295820316,-0.18531079575115966,-0.18991699121642494,-0.3146679101684664,-0.3146679101684667,0.045301451062297986,-0.22257179334002805
